bal_150_t-1,bal_250_t-1,bal_350_t-1,bal_energy_band_low_t-1,bal_energy_band_medium_t-1,bal_energy_band_high_t-1,6004_FTF_t-1,6004_BSF_t-1,6004_BPFO_t-1,6004_BPFI_t-1,bal_150_t,bal_250_t,bal_350_t,bal_energy_band_low_t,bal_energy_band_medium_t,bal_energy_band_high_t,6004_FTF_t,6004_BSF_t,6004_BPFO_t,6004_BPFI_t
-9.5091727946,-7.7664218821,-9.6651567787,-810.3182579803,-2979.24646847,-7195.8162440069,-46.1506992259,-45.1220713981,-37.8744904405,-33.9547294081,-9.8947047183,-7.7866598953,-9.1611376049,-894.1351627768,-3076.100424071,-7372.7731536294,-49.3082081686,-43.2783286877,-41.43138695,-41.3138902679
-9.4203452987,-7.8201024311,-9.8668061729,-811.5204988544,-3005.064395112,-7214.277133636,-47.0257059103,-44.2127616751,-37.5890983327,-36.0943373869,-9.7820330307,-8.0319504215,-9.5770959762,-882.3644744769,-3073.0295745054,-7397.9697583249,-47.7988410607,-41.6025954179,-40.1537144433,-41.3006802691
-9.7980498071,-7.8976273564,-9.3509999208,-805.3171243982,-2969.8192183648,-7200.9886784431,-46.9803858207,-45.3638426236,-35.9548738963,-33.5172482297,-9.9412721982,-7.9230897356,-9.3972530218,-909.0912493916,-3066.0950709563,-7351.1799699031,-51.6030400812,-44.3792081499,-41.1457053999,-41.2646456381
-9.5653848172,-7.7990610114,-9.2345329337,-799.4943415234,-2960.6022364286,-7207.1928007844,-46.7039042031,-42.1895121156,-35.832787668,-33.9079236627,-10.1191268586,-8.0315827501,-9.3736638776,-893.4422613751,-3082.2359864837,-7368.5661025252,-50.6517743017,-41.9264776854,-39.637936044,-42.3008569922
-9.1084049015,-7.8074759329,-9.8176072686,-810.0600048443,-2978.8638660083,-7197.1463493606,-45.2998154595,-46.0364577335,-35.5996478624,-35.8165735083,-10.0640403161,-7.8157808305,-9.0801145066,-885.5955768666,-3063.5219029985,-7377.272041608,-50.1952271801,-42.3823514097,-37.6598418518,-40.5958530614
-9.5935124207,-7.9088326866,-9.0770762265,-793.5026965082,-2978.3565593641,-7195.5648905842,-44.7841187748,-41.9055829779,-35.5379164555,-35.7236134942,-9.9732636837,-7.7780914279,-9.2077645166,-889.3263845172,-3068.7930689209,-7368.1718758587,-50.5969594012,-41.7707935121,-38.2276736003,-43.2066356864
-9.8369401699,-7.9461489177,-9.0588618373,-806.0391310911,-2964.7271606028,-7192.4222410199,-46.6271810625,-43.831490471,-36.3932094439,-34.6165424526,-9.8820387112,-7.7138969137,-9.1425405478,-882.0258926533,-3084.5942498184,-7364.4465393716,-46.7516344977,-41.382196398,-37.1585828897,-40.3336800435
-9.3615451523,-7.9031060196,-9.028816531,-801.390331298,-2983.2032460515,-7178.1659454577,-47.1658182683,-44.3886660661,-35.5669904293,-36.0701733694,-9.9739215653,-7.8066591887,-9.360370406,-885.9839543163,-3063.7809000328,-7373.0609630095,-49.0406172716,-40.8787472812,-40.672701142,-41.0754823068
-9.4102420555,-7.7515369922,-9.5988336939,-796.0128235225,-2983.5559995286,-7197.6154545277,-44.6978692269,-43.2440452459,-36.1201334171,-34.7019315324,-9.9230807417,-7.8362730588,-9.4947518403,-909.073517585,-3089.981878667,-7365.6151839149,-50.6709295273,-42.2772894564,-40.4875921229,-40.8040398879
-9.129773445,-7.8320524536,-9.6684664789,-795.4712600258,-2961.3186075698,-7199.6902700038,-46.4090863133,-45.1172157187,-35.8393605525,-34.6878623687,-9.7675236041,-7.7891428189,-9.508494788,-887.5621062236,-3049.2419138519,-7354.6581899562,-50.2880531033,-42.0244711818,-38.250078851,-41.8446373987
-9.5313534077,-7.8691412275,-9.419647265,-798.7372579592,-2971.9077752012,-7195.7068291646,-46.0253065261,-44.2498945923,-36.0438366952,-34.7143140699,-9.897404967,-7.8949009523,-9.2613754013,-891.1506049909,-3079.3667847357,-7335.4639887567,-45.8524585675,-42.0124060856,-40.1061509442,-40.4417414558
-9.4586022135,-7.8176581983,-9.3670305378,-802.5994226738,-2952.1579302024,-7188.5096970105,-45.3951156635,-46.0543964544,-35.7368949586,-34.419252361,-9.6104560746,-7.952208948,-9.2973888489,-887.5087192182,-3076.9371660718,-7339.9818298662,-49.341224842,-42.7330460654,-39.1055018168,-41.2912542735
-9.2753892077,-7.904086142,-9.0961392225,-795.0144025365,-2985.290262818,-7198.6443005742,-46.7578646892,-43.2180017753,-36.7429219234,-34.8148700131,-10.0119072363,-7.8212534768,-9.2059247418,-875.255769679,-3054.6481234918,-7376.5280274514,-47.5269913046,-41.7225749505,-39.7174951699,-40.5820582246
-9.3838315042,-7.755829929,-9.6845354069,-801.688246838,-2968.9868081827,-7205.7644518308,-45.9783917936,-45.3577938867,-36.3554093589,-34.795081406,-9.8953974118,-7.7605061433,-9.4761293412,-866.344059996,-3075.1762515098,-7345.3443849083,-49.2977161167,-41.059036664,-39.155152449,-41.6937466389
-9.6531879154,-7.872784626,-9.3480885009,-802.8639140915,-2961.7735490444,-7204.8165773838,-46.1557468747,-43.6402062392,-39.6301779812,-32.787526478,-10.011541502,-7.8505759695,-9.3903001365,-885.0595347306,-3066.426162494,-7354.4158251212,-53.1029166934,-40.4758780397,-41.0339145893,-41.0795744879
-9.5384384664,-7.7626822758,-9.668560543,-812.2360606891,-2963.7052052616,-7217.6272255579,-45.7228230862,-46.6272747281,-35.0820222921,-33.5152755542,-10.0326859831,-7.7618210344,-9.3451785216,-893.141517516,-3077.589159487,-7375.3812490468,-51.0971974488,-41.8741064507,-40.401504251,-42.8146854146
-9.4793652511,-7.9446243828,-9.2982278443,-802.3791533931,-2945.9600721022,-7211.1543486461,-45.0914911895,-44.7174476574,-36.1860823698,-35.0126570198,-9.7337605494,-7.7992414401,-9.4343876786,-899.9392946288,-3060.7207429643,-7345.454584339,-48.182476577,-42.4843097191,-41.6074597647,-40.5133935815
-9.57580893,-7.7932962857,-9.4305857248,-801.0266877054,-2966.2253146215,-7213.6219388434,-45.710739365,-44.3742370202,-36.5844232414,-35.2316414279,-9.7224751722,-7.9082139023,-9.1931589234,-895.2097160402,-3089.5444763802,-7342.3446044992,-51.0573931833,-41.1120880666,-39.8225058458,-41.1139165971
-9.3810403416,-7.8749582604,-9.421714844,-800.8886351489,-2976.1784649739,-7214.064530478,-47.3362770058,-44.1550282661,-35.9729381425,-34.0563148991,-9.9229333325,-7.8534912619,-9.1646604434,-878.179177514,-3088.8620209698,-7337.6654408684,-50.7117300403,-40.4614332229,-37.6035562302,-41.6896882269
-9.3454915745,-7.8943831237,-9.3300923673,-794.4947465193,-2952.0633367528,-7188.3699258285,-47.5871422347,-43.2322775185,-35.4664613323,-33.7630710551,-10.1291798501,-7.7539698537,-9.2329406712,-892.9104689956,-3059.8067117226,-7360.5901670555,-48.5268394307,-41.3572046061,-40.7612770438,-42.9825720739
-9.5562225491,-7.8424783913,-9.8752740533,-798.4608565456,-2960.5784090807,-7214.7461702,-45.7710370308,-45.5040936589,-35.2070067267,-33.2821445307,-10.0084462299,-8.0979406764,-9.5437893455,-893.6096896425,-3053.1488691135,-7343.4384586629,-53.2106511499,-41.7519782539,-39.2184587873,-40.8950673312
-9.7217209342,-7.9878873534,-9.0884012171,-800.3582038128,-2983.3796846075,-7213.4561329368,-45.9705626108,-44.9328697618,-35.3134951109,-34.7257950045,-9.5885614354,-8.0682781708,-9.6102457104,-892.8268046419,-3066.6013251986,-7356.2606704662,-51.1142311597,-42.2899146598,-39.6183535569,-42.2020240079
-9.5481540137,-7.9829343075,-9.1295898669,-803.6904671636,-2994.1666568603,-7193.6679676365,-45.9307557263,-43.7570533354,-35.7803187832,-34.4575854811,-9.8684360649,-7.9331263677,-9.1888184849,-900.7678483409,-3083.3782674484,-7347.3287494232,-47.1648784029,-42.0328552701,-40.1722093916,-40.4100844043
-9.3360343372,-7.8409390465,-9.2968700505,-804.1259455986,-2948.2046518363,-7205.9207016935,-46.5855178141,-44.1886502959,-36.6124852454,-34.1221892837,-9.8395188697,-8.0087348767,-9.3496173572,-904.1339449419,-3083.4830638784,-7357.214177259,-50.4548092197,-42.8124159059,-39.9127642635,-42.5626910203
-9.3604108384,-7.8331113076,-9.6821805704,-802.8024815447,-2949.0467019729,-7174.8672807914,-47.1018345381,-43.3223561819,-36.596200072,-33.3935635184,-9.5227138279,-7.6673055445,-9.0947979094,-895.1786061605,-3072.7612316463,-7352.6722244433,-45.9114692784,-42.2495383744,-38.9751652773,-40.0421182477
-9.6087138854,-7.8206140621,-9.5266424872,-806.1302204224,-2953.114628637,-7163.3559955839,-46.6830006968,-42.9096618381,-37.1078400593,-36.648706692,-9.5487114358,-8.015625661,-9.3458670935,-879.9229942567,-3046.224160655,-7367.7227406349,-46.2243159278,-41.6576139366,-40.7384420366,-40.8803319393
-9.4743225042,-7.8258930631,-9.7137503754,-796.654368453,-2944.695780273,-7182.5214216453,-44.654653025,-41.6635461259,-34.709837898,-33.1123168782,-9.641806356,-8.033083028,-9.2216444649,-884.1783726168,-3047.4457272328,-7352.4608545703,-49.8913290299,-42.3444514613,-38.4378761152,-40.6668479297
-9.6178825708,-7.7680690713,-9.5333980338,-801.0333838744,-2962.4326849004,-7187.8627097587,-46.7150228637,-43.6464164138,-36.7573926863,-34.0239259109,-9.4963031857,-7.8031390256,-9.1347915765,-888.2593286801,-3074.3527531379,-7380.2211601925,-49.6451976702,-43.3826702106,-40.2498668693,-40.3817518098
-9.8000860662,-7.9644682646,-9.3911814937,-797.4662300362,-2950.556757568,-7189.6221214465,-46.5559257845,-43.1182386291,-36.6777825958,-32.7624498706,-9.4909423076,-7.6481139969,-8.9869235877,-879.4304220788,-3093.84681742,-7386.5962709905,-46.828699636,-41.7066746835,-39.257343606,-41.2399160468
-9.5421294251,-7.8545826379,-9.4664456202,-801.6244302346,-2963.0957637357,-7194.2769318784,-46.6219920179,-42.5909893127,-36.6839826729,-34.1235023713,-9.525860032,-7.9599697155,-9.4708809234,-898.2815190731,-3071.3880061513,-7374.6552676942,-48.3822361559,-44.1859004105,-40.7157454802,-40.2990196788
-9.309234606,-7.9580780965,-9.2196461799,-798.1318949758,-2990.9033729766,-7224.0626315894,-46.9898697322,-45.2016953546,-34.668966518,-35.6490196484,-9.6560281382,-7.8469134564,-9.2738971203,-898.7087139652,-3068.7362356606,-7333.4034253332,-48.9184742193,-42.6665493665,-39.7166013464,-40.241571727
-10.0312378441,-7.9974216563,-9.1598488593,-802.9155671461,-2988.826167143,-7235.7167277754,-46.685930836,-45.5346902395,-36.0763181965,-34.4191533031,-9.3738921292,-7.8071359344,-9.0576884421,-889.0530794752,-3065.6777420587,-7376.6037171989,-46.7463696706,-41.0894998483,-38.3961718279,-40.8651495713
-9.5204334667,-7.8280627095,-9.5079810429,-804.8728436621,-2978.9511848087,-7208.8803466791,-44.7242518634,-43.489041596,-36.1717002047,-34.7342345314,-9.5695250029,-7.8265188212,-9.0978405179,-890.4390792833,-3053.1112245387,-7403.6037163565,-52.6504066449,-42.6866861416,-39.4783967624,-43.7216962421
-9.2013159007,-7.8871927874,-9.4533639139,-803.2309446359,-2975.6068671528,-7207.3051896368,-43.4703105877,-45.6058281446,-37.2788543538,-35.2819147184,-9.5731053176,-7.8137653443,-9.3558265204,-885.9776849487,-3063.0324885695,-7330.5263147625,-47.9232079523,-40.9059280921,-41.7418683009,-40.5359710023
-9.6399116276,-7.9426384246,-9.364329101,-796.894057318,-2981.440366543,-7191.7539455988,-45.6449021121,-45.6260656456,-36.2437785684,-35.7767153701,-9.7227688519,-7.8839872375,-9.0556509382,-897.7841190467,-3099.6660215184,-7346.3623547459,-49.2045909035,-42.3687827075,-39.5678801632,-42.0084749475
-9.6640309063,-7.886138993,-9.1425289508,-804.0605049898,-2991.2105575833,-7162.4520523308,-46.0945975275,-41.6233709745,-37.8244156228,-33.5832535344,-9.5302349981,-7.8739201447,-9.4236922482,-897.2893406451,-3062.4956676268,-7353.157070536,-50.1793964105,-43.3347493677,-40.3860820338,-40.2945411566
-8.9508851832,-7.9215235811,-9.5987006059,-798.0909983976,-2970.9304452424,-7203.5553841514,-45.5420188273,-42.965395858,-35.8552122597,-34.5120345712,-9.6985295363,-7.9209933857,-9.1732734581,-895.8011646598,-3090.3979847712,-7367.2210074437,-47.0349481292,-43.800805425,-39.1964213652,-42.4250375165
-9.3856443667,-8.018940473,-9.3857056418,-797.7247758532,-2992.4932686344,-7180.8458910087,-45.4696070039,-42.5661245823,-37.2492102327,-33.2233071429,-10.0600700607,-7.7752294252,-9.0659944147,-898.724928522,-3070.9294196574,-7347.5681883296,-52.0591634874,-42.1446931571,-39.1908988693,-39.3948254478
-9.7864685457,-7.8814348694,-9.345053718,-802.5485360962,-2974.651168125,-7196.9964979281,-47.2364575632,-43.7643759084,-35.3945817042,-35.0551201157,-9.8756851701,-7.9347727086,-9.2921583545,-885.8338774002,-3072.0392519254,-7368.8507491994,-47.3802094157,-43.0662053119,-40.6964405916,-42.9589978474
-9.3835105142,-7.9873129041,-9.2072639043,-799.5782815051,-2960.4435803235,-7197.5886175452,-46.0629105103,-45.1364138164,-35.1762121396,-33.2710110345,-10.0192451957,-7.7053545446,-9.1730926189,-894.167725501,-3081.4512925771,-7347.6601914876,-51.9542878664,-41.803333718,-40.1820761876,-39.8451845235
-9.2105487595,-7.8872633241,-9.5244144016,-806.6310935004,-2973.5567758939,-7202.1814765142,-46.8610111808,-44.818903757,-35.6930110977,-35.5310417836,-9.9739558795,-7.7834387906,-9.4173273737,-888.8269810162,-3092.6732741568,-7362.1076205639,-49.0520856697,-41.2429160057,-40.0908318655,-42.4905745402
-9.6240161488,-7.796201073,-9.6422727925,-798.4574394311,-2962.9964034365,-7191.127691307,-43.8577745385,-44.5503295485,-36.4360420103,-35.2693884661,-9.9903549971,-7.8806415117,-9.3071592404,-917.3921529549,-3064.2224979257,-7375.9996258194,-50.5721904702,-44.268933331,-39.6838152484,-39.8099607957
-9.6756396603,-7.8886582361,-9.298605021,-803.6760992282,-2992.0791729566,-7204.9576906216,-43.1182091455,-44.3990166328,-35.3738329195,-36.59484225,-9.7634511806,-7.875627522,-9.4258958466,-894.3586321908,-3055.6991834006,-7363.1403011064,-51.3879586316,-42.5265462307,-40.7068340336,-42.3053550496
-9.3003166007,-7.9288371475,-9.2112061118,-789.8281300123,-2957.8733065029,-7195.1164006531,-45.3515545381,-43.228568994,-35.4375035046,-33.668781662,-9.8846207886,-7.9967267318,-9.1715582623,-896.9670617057,-3072.160230633,-7374.307250981,-47.5024484809,-41.1037711785,-39.2796315348,-41.5357942529
-9.5023115156,-7.9071392135,-9.3214386282,-796.2733914918,-2965.1563488911,-7215.5701697494,-46.9957043015,-44.8799966454,-35.4065983664,-34.5065930922,-10.1600101997,-7.8402181578,-9.185420122,-888.5171636146,-3074.4704100671,-7362.5820559829,-49.3585101262,-41.338780467,-39.2048644921,-41.9424519898
-9.5579802214,-7.8298445757,-9.5081951984,-796.9319918118,-2977.1362241122,-7217.1721816059,-45.1547353006,-42.4256360677,-35.0280797572,-35.3286264384,-10.0606574535,-7.8383956528,-9.4672366001,-890.2383735521,-3067.3119895808,-7362.8093955887,-49.6217352378,-41.5168112079,-38.1390579828,-42.0605925096
-9.3177854201,-7.8642895926,-9.4983776642,-802.9335464793,-2956.2532120128,-7177.302705409,-45.7322044688,-44.4969653476,-36.4136428115,-35.5421450419,-9.7958284908,-7.990497213,-9.5815221867,-898.2397457586,-3063.7473157573,-7361.5920518288,-52.7632530759,-42.8127902715,-40.1868425541,-41.8212060897
-9.4457420515,-7.8368768239,-9.3776637845,-791.5083512786,-2945.1638870347,-7181.2925285248,-44.2939100027,-44.5591865233,-37.9583576566,-33.7380084251,-10.0785709112,-7.8351571865,-9.2545284363,-889.8895609431,-3089.2376738394,-7380.115003137,-49.3742411954,-42.4378650165,-39.5884279725,-42.3121440583
-9.7042307643,-7.9152800689,-9.211805495,-783.3597795486,-2956.7419672464,-7187.3001979461,-44.895691356,-41.7321528059,-35.4392540198,-32.9136597789,-9.8818467041,-7.8539602054,-9.4430889775,-896.840390991,-3042.507463531,-7380.7180450944,-48.8127698264,-41.9875231581,-40.3170476082,-41.8815881659
-9.4788562485,-7.8160031833,-9.7637855766,-801.5530767774,-2980.5441092195,-7206.9217731291,-45.3347178106,-46.1994437358,-36.4253045944,-33.6737210299,-9.8724440729,-7.7778018392,-9.4062091672,-893.0951604691,-3063.2916368264,-7393.4750153377,-49.9855861346,-44.6394556352,-39.4891405749,-40.4921139573
-9.4455666374,-7.8015342167,-9.4611570658,-802.9709629891,-2979.3443184728,-7202.4305834864,-45.6739563724,-42.5665925756,-36.9848438912,-33.940133109,-9.7584987745,-7.953533371,-9.3338038466,-896.5855795826,-3053.9801271677,-7364.0493769731,-47.7533780362,-43.2748815172,-38.7984760445,-41.9240551766
-9.7049781344,-7.9264022936,-9.3077621273,-799.1435089068,-2972.2411504055,-7215.9808168816,-46.754311336,-42.8005890584,-35.8706014491,-34.050429231,-9.9562903677,-7.6666238252,-9.2421636363,-877.4958289219,-3085.1041669915,-7372.8960141109,-45.4117432872,-43.0149213353,-39.9203179821,-41.3511001487
-9.4304453661,-7.7625074096,-9.4331849192,-813.020450039,-2999.8190339047,-7221.7757995146,-47.3977295536,-44.3607923074,-36.0390628893,-35.7232921107,-9.7508639531,-7.9802858539,-9.3995576913,-867.5200250849,-3069.5834433426,-7321.792651356,-46.5620961292,-43.1626435759,-40.0552372343,-39.78705757
-9.2146859296,-7.9495661629,-9.3074903826,-800.1165500107,-2974.3191584361,-7227.0684339238,-45.8240132301,-42.8389644697,-35.3677804076,-35.3836423989,-9.7861450321,-7.9290086438,-9.0894445977,-889.4377763014,-3074.0745941907,-7358.7979094156,-51.5771087979,-41.3689835371,-40.4930889641,-42.6477737458
-9.461707889,-7.8099048891,-9.0833654045,-795.5069122345,-2965.2490566625,-7192.6709445179,-44.8717883493,-43.4901440679,-35.6031792237,-34.8696797476,-9.8416586763,-7.857296547,-9.0831102984,-893.2013928563,-3076.8514079972,-7349.7846840089,-51.7635815673,-42.5494629207,-41.022572437,-41.0081899151
-9.4617747344,-7.71923538,-9.6073952504,-804.2104612762,-2964.1979356376,-7191.46681856,-44.6081042362,-43.7708236674,-36.5632094707,-36.3114530063,-9.8352405237,-7.8275308392,-9.1971971434,-893.6418103176,-3098.0436110159,-7351.9775350488,-46.7564659205,-43.7091777011,-40.3815772341,-40.5953897467
-9.3829746092,-7.8154163337,-9.495755487,-794.8882942161,-2966.1029064405,-7196.7851225176,-45.2074903487,-44.8637239941,-36.7650388986,-35.8108733673,-9.8649132519,-7.8509766656,-9.0812568046,-889.5141913626,-3063.0532226434,-7375.3357206035,-46.3475053576,-43.3053947881,-39.1718298708,-43.7699187147
-9.29139746,-7.7452825562,-9.5311532151,-794.3449172838,-2938.6506279248,-7206.4248348077,-44.4628501634,-44.440010002,-36.6503324163,-32.5395312585,-9.7107249608,-7.9133401268,-9.334865575,-889.5598994287,-3054.0820997007,-7324.8029230241,-49.4504497339,-43.3486693431,-39.8313938634,-41.7212852788
-9.2643677343,-7.9629049091,-9.4155161547,-789.0287904871,-2961.1840086319,-7195.908874322,-44.7075678408,-44.5309584915,-34.8511424221,-34.1287059585,-9.6114566349,-7.9860577489,-9.1463157956,-887.9329758964,-3046.0276345496,-7348.2871756012,-46.7327362058,-42.0345931235,-39.2868870274,-42.9657684361
-9.474108243,-7.878250733,-9.3394609233,-797.0469421667,-2944.6669667573,-7196.5324362981,-44.3985786505,-45.1431896804,-38.2656422599,-33.9580926031,-9.6318212915,-7.8912103175,-9.1114125992,-902.3795110027,-3086.7605333982,-7354.9776896531,-49.0643296745,-42.0617991234,-38.4842330183,-41.6834875972
-9.5865004579,-7.9331807363,-9.396634113,-805.4095482607,-2972.6177897648,-7186.6055058023,-47.3207897391,-45.8697409483,-37.3057439575,-34.3586369962,-9.3195682392,-7.8115665842,-9.0524803052,-897.6856268265,-3081.2044496265,-7368.4609864864,-49.6372536256,-42.6645499649,-39.7916391549,-41.9711204167
-9.5598521168,-7.8076660526,-9.6562514006,-790.118829077,-2938.181886135,-7178.3647741789,-45.4068431101,-45.5763825668,-35.4669619407,-33.6294467518,-9.8850522424,-7.6905878654,-9.2913931126,-888.7715662823,-3072.1139285668,-7351.6143755414,-48.7038089483,-43.1174202794,-42.6268411024,-40.2703097182
-9.4716824836,-7.8995272519,-9.1654265035,-779.3500240992,-2970.8642965104,-7172.7340974762,-43.101158503,-43.1583431123,-34.5018533784,-32.8244393202,-9.7186558645,-8.0118238975,-9.4428110845,-902.1614400021,-3075.6057414247,-7335.0667417001,-48.378364401,-43.8816601709,-38.8871510349,-42.1044386124
-9.3607164926,-7.8353893188,-9.5033838937,-784.7231693802,-2930.3939868674,-7201.71903085,-43.3486805534,-44.2703825557,-35.1425544281,-33.3764143876,-9.9815151614,-7.7928630933,-8.9782259024,-896.0954753055,-3080.5083759813,-7382.1407530902,-52.1026638316,-42.9793226227,-39.6829179232,-40.7971286806
